"TIMESTAMP"	"VWC_5cm"	"VWC_10cm"	"VWC_20cm"	"VWC_30cm"	"VWC_40cm"	"VWC_50cm"	"VWC_60cm"	"VWC_75cm"	"VWC_100cm"
"2025-04-24 14:15:00"	0.1180029	0.0247722	0.1463932	0.1958575	0.230418	0.2517014	0.2736148	0.2868838	0.3822413
"2025-04-24 14:30:00"	0.117408	0.027026	0.1491512	0.1967386	0.2289988	0.2512897	0.2722921	0.2861603	0.3814385
"2025-04-24 14:45:00"	0.1172733	0.0237935	0.1491182	0.1978278	0.232003	0.2530557	0.2726623	0.2868953	0.3824486
"2025-04-24 15:00:00"	0.1166762	0.0260662	0.1471022	0.1984714	0.2294733	0.2539068	0.2713419	0.2890049	0.382193
"2025-04-24 15:15:00"	0.1183976	0.0249871	0.1498442	0.1964597	0.2311463	0.2519044	0.2740041	0.285553	0.3820947
"2025-04-24 15:30:00"	0.1157831	0.0244758	0.1493922	0.1960507	0.2308776	0.2524991	0.2719921	0.2855282	0.3823303
"2025-04-24 15:45:00"	0.1166793	0.0266405	0.1501548	0.1963037	0.2300357	0.2514796	0.2721997	0.2883646	0.3834651
"2025-04-24 16:00:00"	0.1148957	0.0262484	0.1477599	0.1939886	0.2293586	0.2537574	0.2708748	0.2860404	0.3806641
"2025-04-24 16:15:00"	0.1165839	0.0270622	0.1512266	0.1969224	0.2313662	0.2514358	0.2735859	0.2846944	0.3810464
"2025-04-24 16:30:00"	0.1155091	0.026307	0.1480393	0.1956519	0.2320638	0.2523417	0.2725249	0.2874277	0.3803935
"2025-04-24 16:45:00"	0.1149577	0.0256221	0.1477005	0.1966423	0.2298581	0.252546	0.2720039	0.2875594	0.3833219
"2025-04-24 17:00:00"	0.1150906	0.024307	0.14792	0.1968876	0.2291664	0.2514615	0.2718138	0.2888911	0.3801595
"2025-04-24 17:15:00"	0.1149992	0.0245166	0.1482818	0.1957052	0.2295859	0.2509813	0.2722011	0.2882842	0.3798541
"2025-04-24 17:30:00"	0.1137951	0.0243694	0.147402	0.1950959	0.2308235	0.2537413	0.273052	0.2880653	0.382724
"2025-04-24 17:45:00"	0.1158836	0.0229076	0.1485024	0.1950414	0.2301859	0.2535057	0.2713805	0.2875297	0.382031
"2025-04-24 18:00:00"	0.1136836	0.0225033	0.1500478	0.1976837	0.2297504	0.252813	0.2726138	0.2870644	0.3804906
"2025-04-24 18:15:00"	0.1156252	0.0228043	0.1450597	0.1963232	0.2310313	0.251321	0.2749025	0.2910551	0.3815999
"2025-04-24 18:30:00"	0.1146832	0.0271994	0.1466096	0.1968995	0.2291221	0.2499132	0.2741394	0.2846013	0.3820076
"2025-04-24 18:45:00"	0.1120825	0.0265338	0.1495404	0.1986614	0.229976	0.2533	0.2685345	0.2870654	0.3808542
"2025-04-24 19:00:00"	0.1151729	0.0245139	0.1464671	0.1971702	0.2316313	0.2518409	0.2739842	0.2884047	0.3816278
"2025-04-24 19:15:00"	0.1156297	0.0279104	0.1491047	0.1980731	0.2296163	0.2509129	0.2726135	0.2870553	0.3802429
"2025-04-24 19:30:00"	0.1141347	0.026508	0.1474234	0.1950044	0.2283761	0.2553398	0.2722861	0.2874145	0.3819034
"2025-04-24 19:45:00"	0.1119497	0.0230521	0.1465347	0.1960695	0.230799	0.2540605	0.2743644	0.288805	0.3821044
"2025-04-24 20:00:00"	0.1148003	0.0221848	0.1467787	0.1943424	0.2307284	0.2526248	0.2706468	0.2862912	0.3812481
"2025-04-24 20:15:00"	0.1153205	0.0267213	0.1488993	0.1971623	0.2289373	0.253081	0.2751033	0.2852091	0.3817726
"2025-04-24 20:30:00"	0.1174711	0.0259027	0.1468607	0.1965805	0.2292178	0.2531844	0.2718903	0.2869372	0.3786426
"2025-04-24 20:45:00"	0.114953	0.0217217	0.1485964	0.195801	0.2317931	0.251399	0.2751868	0.2885059	0.3844586
"2025-04-24 21:00:00"	0.1140123	0.0235656	0.1461391	0.1996824	0.2278295	0.2543069	0.270968	0.2882307	0.3832823
"2025-04-24 21:15:00"	0.1125628	0.025075	0.1469075	0.1972159	0.2318776	0.2526478	0.2740095	0.2878582	0.3834716
"2025-04-24 21:30:00"	0.1141339	0.025991	0.1477614	0.1977622	0.2326387	0.2516458	0.2708925	0.2897147	0.3812854
"2025-04-24 21:45:00"	0.115341	0.0232441	0.14916	0.1974404	0.231373	0.2514257	0.2739552	0.2866343	0.3795539
"2025-04-24 22:00:00"	0.1125374	0.0278937	0.1476617	0.198038	0.2306325	0.2527833	0.2715808	0.2862679	0.3807258
"2025-04-24 22:15:00"	0.1131537	0.0226683	0.1489514	0.1987604	0.2275706	0.2514189	0.2736575	0.2873177	0.3807117
"2025-04-24 22:30:00"	0.1153113	0.0264049	0.1487947	0.1975669	0.2320309	0.2515954	0.270409	0.2851492	0.3809367
"2025-04-24 22:45:00"	0.114733	0.0248314	0.1472324	0.1994385	0.2304064	0.2522931	0.2680576	0.2878204	0.3843245
"2025-04-24 23:00:00"	0.1148348	0.0236628	0.1468205	0.1993187	0.2294857	0.2521784	0.2715263	0.2869051	0.3786714
"2025-04-24 23:15:00"	0.1142386	0.0239448	0.1474487	0.1972448	0.2304017	0.2512942	0.2727601	0.2844436	0.3810826
"2025-04-24 23:30:00"	0.1140965	0.0229879	0.1486263	0.1961555	0.2297953	0.2529567	0.2741702	0.2842796	0.3789296
"2025-04-24 23:45:00"	0.1148433	0.0249978	0.148499	0.1970145	0.2288935	0.2528	0.2711373	0.288603	0.3797069
"2025-04-25 00:00:00"	0.1146222	0.0235055	0.147898	0.1964559	0.2310552	0.2527873	0.2701872	0.2891295	0.3820162
"2025-04-25 00:15:00"	0.1161512	0.0252603	0.1468222	0.1971098	0.2286788	0.252944	0.2704265	0.2872196	0.3803515
"2025-04-25 00:30:00"	0.1133412	0.0242888	0.1496069	0.1980649	0.2304485	0.2532392	0.2700733	0.2865248	0.3826812
"2025-04-25 00:45:00"	0.1124923	0.0237261	0.1478508	0.1980947	0.229425	0.2535189	0.2702384	0.2878456	0.3830037
"2025-04-25 01:00:00"	0.1132211	0.0244092	0.1498227	0.1964796	0.2303826	0.2512926	0.2728806	0.2884161	0.3816143
"2025-04-25 01:15:00"	0.1137967	0.026437	0.1469248	0.2006809	0.2292427	0.2500831	0.2703834	0.2869728	0.3824971
"2025-04-25 01:30:00"	0.1154098	0.0264262	0.1515935	0.197418	0.228859	0.2526584	0.2713545	0.2869425	0.3813415
"2025-04-25 01:45:00"	0.1140243	0.025747	0.1464396	0.1975058	0.2303609	0.2527052	0.2712804	0.2882763	0.3794639
"2025-04-25 02:00:00"	0.1136331	0.0231942	0.1479045	0.1964203	0.2295038	0.2547951	0.2707731	0.2869876	0.380861
"2025-04-25 02:15:00"	0.1144949	0.0226071	0.1456443	0.1985958	0.2300174	0.2542426	0.2741922	0.28941	0.3814798
"2025-04-25 02:30:00"	0.1157524	0.0248734	0.1491626	0.2005311	0.2304963	0.2494146	0.272422	0.2876087	0.3810038
"2025-04-25 02:45:00"	0.1145998	0.02637	0.1497703	0.1984102	0.2292538	0.2528578	0.2743198	0.2867958	0.3813587
"2025-04-25 03:00:00"	0.1143707	0.02424	0.1468114	0.1977336	0.2271645	0.2510546	0.2724864	0.288435	0.3811117
"2025-04-25 03:15:00"	0.1132421	0.024397	0.1462698	0.1958411	0.2314977	0.2518366	0.2720964	0.2873407	0.3823708
"2025-04-25 03:30:00"	0.1144123	0.0245021	0.1498314	0.1955974	0.2317745	0.2514131	0.2760133	0.2885048	0.3822773
"2025-04-25 03:45:00"	0.1162035	0.0244177	0.1500938	0.196081	0.2305352	0.2525469	0.2723008	0.2882432	0.3812219
"2025-04-25 04:00:00"	0.1168653	0.0248445	0.1485919	0.1991692	0.2266977	0.2520851	0.2706142	0.287173	0.3816116
"2025-04-25 04:15:00"	0.1116537	0.0257028	0.1477666	0.1978932	0.230303	0.2518572	0.2722611	0.2910056	0.380139
