"TIMESTAMP"	"BulkEC_5cm"	"BulkEC_10cm"	"BulkEC_20cm"	"BulkEC_30cm"	"BulkEC_40cm"	"BulkEC_50cm"	"BulkEC_60cm"	"BulkEC_75cm"	"BulkEC_100cm"
"2025-04-22 22:00:00"	0.0079458	0.0156293	0.0273585	0.0491732	0.1049935	0.1330406	0.1644482	0.1830535	0.4736646
"2025-04-22 22:15:00"	0.0094364	0.0158294	0.0260854	0.0505989	0.1049804	0.1338568	0.1600166	0.1799282	0.4701231
"2025-04-22 22:30:00"	0.0082592	0.0151641	0.0243418	0.0502964	0.100516	0.1338523	0.1609971	0.1789625	0.4722987
"2025-04-22 22:45:00"	0.0081052	0.0130817	0.0241645	0.0487323	0.1019954	0.1362483	0.1588372	0.1785895	0.4700865
"2025-04-22 23:00:00"	0.0085105	0.0140388	0.0244957	0.05041	0.1026746	0.1344087	0.1598844	0.1771369	0.4745983
"2025-04-22 23:15:00"	0.0099473	0.0153393	0.0257626	0.0504789	0.1019709	0.1348007	0.1591749	0.1768198	0.4695209
"2025-04-22 23:30:00"	0.0084402	0.0152197	0.0251466	0.0503657	0.1046527	0.135931	0.1588676	0.1780774	0.4730149
"2025-04-22 23:45:00"	0.0073592	0.0143021	0.0246109	0.049451	0.1017413	0.1330746	0.1636796	0.1777175	0.4716161
"2025-04-23 00:00:00"	0.0086696	0.0143931	0.0259761	0.0501186	0.1032247	0.134731	0.163267	0.1793931	0.4727424
"2025-04-23 00:15:00"	0.0080938	0.0150458	0.0245588	0.050141	0.100922	0.1358608	0.1651993	0.177744	0.4721907
"2025-04-23 00:30:00"	0.0093791	0.0146205	0.025618	0.0503286	0.1038086	0.1343134	0.1597143	0.1784772	0.4754957
"2025-04-23 00:45:00"	0.0066032	0.0132299	0.0240955	0.0502326	0.1050756	0.1329581	0.1611064	0.1804358	0.4707997
"2025-04-23 01:00:00"	0.0066757	0.0154955	0.0249882	0.0509426	0.1037915	0.1332005	0.1559541	0.1781441	0.4750538
"2025-04-23 01:15:00"	0.0081024	0.010598	0.0255158	0.0525762	0.1006746	0.1354966	0.1596873	0.1823937	0.4683752
"2025-04-23 01:30:00"	0.0070807	0.0140976	0.0271292	0.0512922	0.1061012	0.1342928	0.1621883	0.1777255	0.4735065
"2025-04-23 01:45:00"	0.0089433	0.0139163	0.0251232	0.052064	0.103751	0.1331219	0.1605386	0.1783683	0.4717847
"2025-04-23 02:00:00"	0.0079575	0.0122506	0.021082	0.05157	0.1015234	0.1320327	0.164606	0.1816857	0.4753524
"2025-04-23 02:15:00"	0.0083068	0.0138841	0.0265081	0.0524132	0.1040384	0.1346669	0.1585494	0.1799081	0.4726073
"2025-04-23 02:30:00"	0.0083732	0.0119026	0.0272675	0.047843	0.1016643	0.1364781	0.1554672	0.1791108	0.4742784
"2025-04-23 02:45:00"	0.00805	0.0144616	0.0268571	0.0513906	0.1043107	0.1355072	0.1611365	0.1776426	0.4725839
"2025-04-23 03:00:00"	0.0088547	0.0119067	0.0257166	0.0520364	0.1037946	0.1335758	0.1661258	0.1803016	0.4755467
"2025-04-23 03:15:00"	0.00518	0.0134976	0.0239598	0.0510451	0.1023681	0.1353171	0.1566456	0.1787041	0.471983
"2025-04-23 03:30:00"	0.007944	0.013863	0.0281958	0.05092	0.1017662	0.1352124	0.1658356	0.1789276	0.4750992
"2025-04-23 03:45:00"	0.0078246	0.0144527	0.0234185	0.0480007	0.1024961	0.1335806	0.1625365	0.180373	0.4703473
"2025-04-23 04:00:00"	0.0074695	0.013211	0.0246427	0.0506789	0.102899	0.1352191	0.1636911	0.1792421	0.474573
"2025-04-23 04:15:00"	0.0076325	0.0115551	0.0264033	0.0508348	0.10462	0.1322469	0.1553234	0.1779021	0.4751877
"2025-04-23 04:30:00"	0.007798	0.0128538	0.0241764	0.0525397	0.1059268	0.1378457	0.1655993	0.1803448	0.4735474
"2025-04-23 04:45:00"	0.0095627	0.014264	0.0223935	0.0504347	0.1026402	0.1379518	0.1669042	0.1784236	0.4737352
"2025-04-23 05:00:00"	0.0078844	0.0125757	0.0248629	0.0507249	0.1021701	0.1355536	0.1590202	0.1779467	0.4721695
"2025-04-23 05:15:00"	0.005529	0.0116309	0.0233012	0.0496957	0.1025613	0.1345488	0.1573179	0.1799115	0.4706543
"2025-04-23 05:30:00"	0.0062335	0.0105873	0.0252991	0.0508883	0.103309	0.1354946	0.1626101	0.1765869	0.4742293
"2025-04-23 05:45:00"	0.0073003	0.0143661	0.0235456	0.053639	0.1057524	0.1351907	0.1616364	0.1784789	0.4756825
"2025-04-23 06:00:00"	0.0080671	0.0115061	0.0265019	0.0504762	0.1044895	0.1383624	0.1633409	0.1796045	0.4681286
"2025-04-23 06:15:00"	0.0097311	0.0117848	0.0226228	0.0515493	0.1044527	0.1380304	0.1638659	0.1796345	0.4735273
"2025-04-23 06:30:00"	0.0080142	0.0109843	0.0259605	0.0525345	0.1046991	0.1370766	0.1585007	0.178491	0.4761325
"2025-04-23 06:45:00"	0.0080864	0.0116589	0.0228727	0.0514472	0.1052338	0.1357099	0.1650474	0.1760255	0.4766044
"2025-04-23 07:00:00"	0.0060308	0.0126465	0.0266002	0.0507627	0.1052763	0.1375486	0.1520362	0.179396	0.4738001
"2025-04-23 07:15:00"	0.0074468	0.0115896	0.0255056	0.0529515	0.1040917	0.1350059	0.1623388	0.1766681	0.4752768
"2025-04-23 07:30:00"	0.0064363	0.0150515	0.0225976	0.0523442	0.1053375	0.1370144	0.1643883	0.1791787	0.4743852
"2025-04-23 07:45:00"	0.0072865	0.0112119	0.0253296	0.0491159	0.1046329	0.1369307	0.1640295	0.1803045	0.4739566
"2025-04-23 08:00:00"	0.0072158	0.0119156	0.0245537	0.0504862	0.1029688	0.1367555	0.1676193	0.1794507	0.4731106
"2025-04-23 08:15:00"	0.0069847	0.0104265	0.0239945	0.0505873	0.1045758	0.1354342	0.1573232	0.1792139	0.4715356
"2025-04-23 08:30:00"	0.0077481	0.0123796	0.0250014	0.052132	0.104958	0.1357192	0.1650899	0.1792911	0.471754
"2025-04-23 08:45:00"	0.0063875	0.0113919	0.024999	0.0502124	0.1040783	0.1374831	0.1664598	0.1774491	0.4757073
"2025-04-23 09:00:00"	0.0071077	0.0125237	0.0240922	0.0528694	0.1048616	0.1375721	0.1622267	0.1798381	0.4710327
"2025-04-23 09:15:00"	0.0071173	0.0136644	0.025342	0.0530384	0.1042318	0.1405403	0.1619791	0.181409	0.4739713
"2025-04-23 09:30:00"	0.0063937	0.0130191	0.0228204	0.0523545	0.1045809	0.1354238	0.1630054	0.1785527	0.4718012
"2025-04-23 09:45:00"	0.0071755	0.0119707	0.0249414	0.0509819	0.1043658	0.1392591	0.1631817	0.1790496	0.4727274
"2025-04-23 10:00:00"	0.0073262	0.013637	0.0254452	0.0521443	0.1032798	0.1367042	0.1580452	0.1826686	0.4740917
"2025-04-23 10:15:00"	0.0106756	0.0145364	0.0235787	0.0493716	0.1069207	0.1354169	0.16056	0.1786669	0.4752423
"2025-04-23 10:30:00"	0.0063444	0.0105581	0.0223378	0.0495001	0.1047401	0.1367035	0.1613916	0.1782865	0.4730742
"2025-04-23 10:45:00"	0.0075072	0.0129092	0.0225048	0.0528978	0.1032704	0.1365037	0.1622516	0.1768527	0.4735321
"2025-04-23 11:00:00"	0.0074009	0.0133046	0.0272996	0.0527866	0.1047314	0.137877	0.1634891	0.1802268	0.4785913
"2025-04-23 11:15:00"	0.0092442	0.0092587	0.0221487	0.0516188	0.105011	0.1356832	0.164315	0.1790559	0.4727663
"2025-04-23 11:30:00"	0.0090769	0.0111852	0.0253961	0.0506219	0.1075215	0.1352963	0.1597284	0.175755	0.4751607
"2025-04-23 11:45:00"	0.0066799	0.0113622	0.0247536	0.05051	0.1034595	0.1351482	0.1645441	0.1787636	0.4748812
"2025-04-23 12:00:00"	0.0075011	0.012869	0.0218754	0.0536412	0.1028258	0.1354569	0.159677	0.1795485	0.4709075
"2025-04-23 12:15:00"	0.0064311	0.0111757	0.0211121	0.0495204	0.1069868	0.1385923	0.1659445	0.1799805	0.4692025
"2025-04-23 12:30:00"	0.0072575	0.0131206	0.0219148	0.0518132	0.1065053	0.1366432	0.1587437	0.1808665	0.4692685
"2025-04-23 12:45:00"	0.0092917	0.0100471	0.0243167	0.0505735	0.1048986	0.1373938	0.1597052	0.1770431	0.4728048
"2025-04-23 13:00:00"	0.0056472	0.0104518	0.0238077	0.0499967	0.1052765	0.1366804	0.1616597	0.1823398	0.4746114
"2025-04-23 13:15:00"	0.0036613	0.0107695	0.0229354	0.0514104	0.1065046	0.1382453	0.1625814	0.1778629	0.4748818
"2025-04-23 13:30:00"	0.0078611	0.0137523	0.0243727	0.049563	0.1052019	0.1356409	0.1639343	0.1788231	0.4708462
"2025-04-23 13:45:00"	0.0063371	0.0104871	0.0247926	0.0513421	0.1044685	0.1341862	0.1607126	0.179208	0.4741827
"2025-04-23 14:00:00"	0.0049966	0.0104625	0.0234772	0.0523909	0.1041049	0.1380365	0.1596349	0.1772952	0.4724228
"2025-04-23 14:15:00"	0.008237	0.0104975	0.0217375	0.0504119	0.1044732	0.1338213	0.1648253	0.1781295	0.4730527
"2025-04-23 14:30:00"	0.0062275	0.0108245	0.0214871	0.0483893	0.1043612	0.1364042	0.1566542	0.1801711	0.4690096
"2025-04-23 14:45:00"	0.0069426	0.0133995	0.0221718	0.0513603	0.1049963	0.1382869	0.1613621	0.1818091	0.4731548
"2025-04-23 15:00:00"	0.0064645	0.00956	0.0239366	0.050086	0.1032187	0.1365279	0.1652514	0.179579	0.4750556
"2025-04-23 15:15:00"	0.004201	0.0124243	0.0219449	0.0519129	0.104845	0.1378261	0.1591464	0.1785452	0.4732682
"2025-04-23 15:30:00"	0.0066478	0.0096109	0.0233341	0.0496709	0.1046182	0.1365419	0.162166	0.177823	0.4719862
"2025-04-23 15:45:00"	0.0063958	0.0096413	0.0225968	0.0506574	0.103339	0.1329493	0.1622884	0.1783177	0.4703863
"2025-04-23 16:00:00"	0.0059084	0.0124476	0.0219781	0.0520536	0.1048918	0.1389959	0.1665072	0.1785013	0.4728856
"2025-04-23 16:15:00"	0.0069906	0.0095124	0.0237533	0.0507547	0.1077158	0.1361337	0.1647494	0.1821752	0.4729171
"2025-04-23 16:30:00"	0.0040685	0.0103086	0.0238345	0.0523599	0.1039018	0.1356511	0.1664144	0.1780458	0.4724191
"2025-04-23 16:45:00"	0.0054782	0.0099095	0.0198735	0.0519415	0.1067011	0.1391183	0.1580459	0.1762176	0.4741912
"2025-04-23 17:00:00"	0.0068509	0.0092739	0.0209155	0.0504924	0.1064375	0.1372	0.1586119	0.1800187	0.4718899
"2025-04-23 17:15:00"	0.00397	0.0104317	0.0244049	0.051906	0.1053111	0.1365799	0.1653922	0.1797847	0.4741177
"2025-04-23 17:30:00"	0.0051993	0.0099328	0.0229985	0.0519446	0.1061906	0.1357555	0.1663648	0.1801545	0.4754221
"2025-04-23 17:45:00"	0.0045538	0.0101502	0.0220241	0.0509862	0.1064618	0.1366809	0.1635031	0.1801071	0.475832
"2025-04-23 18:00:00"	0.0046139	0.0092875	0.0227967	0.0523555	0.1041098	0.1378986	0.1588356	0.1790579	0.474541
"2025-04-23 18:15:00"	0.004539	0.0108518	0.0209698	0.0503513	0.1047994	0.1375854	0.1652231	0.1815674	0.4750967
"2025-04-23 18:30:00"	0.0044765	0.0117548	0.0221556	0.052283	0.1061295	0.1363023	0.1644735	0.1800243	0.4723731
"2025-04-23 18:45:00"	0.0048265	0.0105591	0.0236503	0.0511415	0.1049744	0.1388998	0.1559668	0.1825718	0.4707997
"2025-04-23 19:00:00"	0.0036757	0.008251	0.0221508	0.0520467	0.1032605	0.1399797	0.1652104	0.1813927	0.4779085
"2025-04-23 19:15:00"	0.0033864	0.011114	0.0221227	0.0517576	0.1046334	0.1374657	0.1627636	0.1804723	0.4762078
"2025-04-23 19:30:00"	0.0046466	0.0073686	0.0223036	0.0495613	0.1057574	0.1371815	0.1611626	0.1829609	0.4766509
"2025-04-23 19:45:00"	0.0025368	0.0111302	0.0202382	0.0512262	0.1053673	0.1362532	0.1679621	0.1799163	0.4735805
"2025-04-23 20:00:00"	0.0039411	0.0084515	0.0180653	0.0531302	0.1046921	0.1360756	0.1679568	0.1810805	0.4779988
"2025-04-23 20:15:00"	0.0050058	0.0069384	0.0196373	0.0533374	0.1041066	0.1365561	0.1632432	0.1794923	0.475882
"2025-04-23 20:30:00"	0.0046819	0.0102519	0.0204712	0.0519143	0.1055239	0.1384697	0.163998	0.1816119	0.4736233
"2025-04-23 20:45:00"	0.0035824	0.0084835	0.023456	0.0510119	0.1045228	0.1374488	0.1663525	0.1817704	0.4728858
"2025-04-23 21:00:00"	0.0035988	0.0102786	0.0222243	0.0515727	0.107231	0.1358952	0.1620204	0.1809024	0.4762562
"2025-04-23 21:15:00"	0.0049823	0.0118828	0.0245001	0.0513654	0.1048985	0.1356679	0.1696086	0.1809483	0.47416
"2025-04-23 21:30:00"	0.0045381	0.0087061	0.0212451	0.0500622	0.1045014	0.1348667	0.1635687	0.1800338	0.4765848
"2025-04-23 21:45:00"	0.0046445	0.0074166	0.0210468	0.0505701	0.1056453	0.1381081	0.1646884	0.1811872	0.4719396
"2025-04-23 22:00:00"	0.0040108	0.012703	0.0206857	0.0512524	0.1074535	0.136591	0.1624375	0.1784738	0.4707399
"2025-04-23 22:15:00"	0.0043317	0.0088878	0.023194	0.0499322	0.1062817	0.1361411	0.1632572	0.1773419	0.4738402
"2025-04-23 22:30:00"	0.0044585	0.0116941	0.0216651	0.0511457	0.1080236	0.1391132	0.1675905	0.1817838	0.4744963
"2025-04-23 22:45:00"	0.0024157	0.0084463	0.0216447	0.0500457	0.106106	0.1379519	0.163087	0.1785154	0.47476
"2025-04-23 23:00:00"	0.003893	0.0083269	0.0219976	0.0478469	0.1039251	0.1384864	0.1661236	0.1825735	0.4765471
"2025-04-23 23:15:00"	0.0027976	0.0054602	0.0202657	0.0531686	0.1053424	0.1383743	0.1611055	0.1821028	0.4709095
"2025-04-23 23:30:00"	0.0014113	0.0093075	0.021764	0.0526021	0.1055429	0.1397067	0.1614946	0.1820005	0.4724962
"2025-04-23 23:45:00"	0.0038147	0.0094686	0.0216184	0.0504818	0.1076047	0.135861	0.1633962	0.1792946	0.4767233
"2025-04-24 00:00:00"	0.0037383	0.008296	0.0214452	0.0516309	0.106147	0.1406747	0.1638183	0.1792723	0.4739968
"2025-04-24 00:15:00"	0.000931	0.0082326	0.0200323	0.0504868	0.1059055	0.1372142	0.1655599	0.1811959	0.4718987
"2025-04-24 00:30:00"	0.0050094	0.0070966	0.0204994	0.0513989	0.1041122	0.1376845	0.1622991	0.1786977	0.4731422
"2025-04-24 00:45:00"	0.0028633	0.0098568	0.0242984	0.0496894	0.1062429	0.1372508	0.1617873	0.1826058	0.4715962
"2025-04-24 01:00:00"	0.0021322	0.0114325	0.0216188	0.0486711	0.1052157	0.1369305	0.1642707	0.1798488	0.4710265
"2025-04-24 01:15:00"	0.0057425	0.0072497	0.0216211	0.0527432	0.1048706	0.1394133	0.1667413	0.1804355	0.4713168
"2025-04-24 01:30:00"	0.0040565	0.0087613	0.0208599	0.0534275	0.1035448	0.1374189	0.1690223	0.1783296	0.4767245
"2025-04-24 01:45:00"	0.003438	0.0059459	0.0198191	0.0498715	0.1066987	0.1379344	0.1630295	0.1809115	0.4747659
"2025-04-24 02:00:00"	0.002878	0.0092541	0.0211462	0.051737	0.1040146	0.1366617	0.169554	0.179085	0.4736168
"2025-04-24 02:15:00"	0.0025162	0.0075419	0.0221606	0.0523243	0.1054587	0.1395156	0.1639713	0.1818151	0.4719681
"2025-04-24 02:30:00"	0.0035615	0.0086671	0.0208394	0.0497464	0.1056425	0.1383303	0.1663877	0.1823863	0.4730636
"2025-04-24 02:45:00"	0.0031531	0.0087544	0.0206029	0.0513135	0.1053671	0.1393796	0.1659416	0.1795894	0.4718139
"2025-04-24 03:00:00"	0.0034257	0.0086936	0.020849	0.0506063	0.1052283	0.1376013	0.1668022	0.180242	0.4731289
"2025-04-24 03:15:00"	0.0048418	0.0076036	0.0190825	0.0515844	0.1064649	0.1374878	0.1594649	0.1815475	0.4735754
"2025-04-24 03:30:00"	0.0034249	0.0092094	0.0211176	0.0504563	0.1054834	0.1373076	0.1597449	0.1802094	0.4713356
"2025-04-24 03:45:00"	0.0023583	0.0052058	0.0217076	0.0520016	0.1048421	0.1387871	0.1664108	0.1825189	0.4756615
"2025-04-24 04:00:00"	0.0029515	0.0085395	0.0206773	0.0519244	0.1063491	0.1380172	0.1679072	0.1814334	0.4735923
"2025-04-24 04:15:00"	0.0032824	0.0064698	0.0197974	0.0509043	0.1048624	0.1391365	0.1680843	0.1828236	0.4726244
"2025-04-24 04:30:00"	0.0054491	0.0081775	0.0215747	0.0515977	0.1038683	0.1380782	0.1666235	0.179656	0.473825
"2025-04-24 04:45:00"	0.003953	0.0086927	0.0212878	0.0520933	0.1061907	0.1367155	0.1656117	0.1786302	0.475164
"2025-04-24 05:00:00"	0.0021962	0.0068443	0.0196316	0.0514423	0.1052326	0.137979	0.1646449	0.1836906	0.4726369
"2025-04-24 05:15:00"	0.0035472	0.0064021	0.0215034	0.0519456	0.1054432	0.1342272	0.1620473	0.1817871	0.4727511
"2025-04-24 05:30:00"	0.0040675	0.0059493	0.0207834	0.0500145	0.105822	0.1379173	0.1624095	0.179158	0.4759602
"2025-04-24 05:45:00"	0.0013239	0.0070419	0.0222792	0.0528067	0.1051978	0.1380039	0.1630211	0.1810836	0.4728249
"2025-04-24 06:00:00"	0.0011243	0.0070499	0.0195195	0.0536494	0.1058861	0.1383778	0.1630959	0.1783845	0.4700295
"2025-04-24 06:15:00"	0.0027352	0.0045981	0.0201197	0.0519628	0.1073499	0.1362035	0.166606	0.1793353	0.4756195
"2025-04-24 06:30:00"	0.0036515	0.0076781	0.0201644	0.0533907	0.1045782	0.1392962	0.1638638	0.180379	0.4729604
"2025-04-24 06:45:00"	0.0005548	0.008523	0.0210106	0.0514252	0.1063759	0.1371755	0.1678913	0.179778	0.4728747
"2025-04-24 07:00:00"	0.0034704	0.0060546	0.0192164	0.0512027	0.1053799	0.1378289	0.1668745	0.1803181	0.4730935
"2025-04-24 07:15:00"	0.0041939	0.0074173	0.0205682	0.0512444	0.1053767	0.1379801	0.1590481	0.1796467	0.4716511
