"TIMESTAMP"	"BulkEC_5cm"	"BulkEC_10cm"	"BulkEC_20cm"	"BulkEC_30cm"	"BulkEC_40cm"	"BulkEC_50cm"	"BulkEC_60cm"	"BulkEC_75cm"	"BulkEC_100cm"
"2025-04-23 04:15:00"	0.0076499	0.0094799	0.0300516	0.0676662	0.0667644	0.1034244	0.1378506	0.2265272	0.3552466
"2025-04-23 04:30:00"	0.0084145	0.0091016	0.0306105	0.0682496	0.067272	0.1031182	0.1420591	0.2238933	0.3598075
"2025-04-23 04:45:00"	0.0070901	0.0084879	0.0289507	0.0653647	0.0686632	0.1037118	0.1393157	0.2250186	0.3474549
"2025-04-23 05:00:00"	0.0075309	0.0111697	0.0305744	0.0657579	0.0680663	0.1042702	0.1325601	0.2271469	0.35586
"2025-04-23 05:15:00"	0.0062187	0.007652	0.0306047	0.0679459	0.0647694	0.1021882	0.1411327	0.2246743	0.3504918
"2025-04-23 05:30:00"	0.0081488	0.0091713	0.0285565	0.0664702	0.0663552	0.1043604	0.1387443	0.2290415	0.3513394
"2025-04-23 05:45:00"	0.0079427	0.0092158	0.0304988	0.0654952	0.0678279	0.1026736	0.1373605	0.2248168	0.3519431
"2025-04-23 06:00:00"	0.0050085	0.0097037	0.0283351	0.0682133	0.0674536	0.1049049	0.1374956	0.2291835	0.3463667
"2025-04-23 06:15:00"	0.0067662	0.0079729	0.0268534	0.066921	0.067804	0.102971	0.1406451	0.2262215	0.3513018
"2025-04-23 06:30:00"	0.0073546	0.0090922	0.0284847	0.0659471	0.0668173	0.1040942	0.1367677	0.2246418	0.3540018
"2025-04-23 06:45:00"	0.0059806	0.0099475	0.0288265	0.0655865	0.0664381	0.1036148	0.137742	0.2238962	0.3485382
"2025-04-23 07:00:00"	0.0073827	0.0091309	0.0301235	0.064796	0.065432	0.1036497	0.1382518	0.2291461	0.3552475
"2025-04-23 07:15:00"	0.0058585	0.0100328	0.0295115	0.0665338	0.0671507	0.1042887	0.1399897	0.2216234	0.3495039
"2025-04-23 07:30:00"	0.0061939	0.0092893	0.0299852	0.0670888	0.0651855	0.102036	0.1353328	0.2255053	0.352311
"2025-04-23 07:45:00"	0.0061078	0.0086019	0.0294748	0.0685458	0.0674495	0.103444	0.1427513	0.2289112	0.3535079
"2025-04-23 08:00:00"	0.0080261	0.0098599	0.0279726	0.066694	0.0655668	0.1023201	0.1370456	0.2256573	0.3476928
"2025-04-23 08:15:00"	0.0048646	0.0101347	0.0293828	0.0668987	0.0647711	0.1023823	0.1349385	0.2204315	0.3473207
"2025-04-23 08:30:00"	0.0081728	0.0099968	0.026993	0.0666177	0.0684117	0.102384	0.1373355	0.225815	0.3510911
"2025-04-23 08:45:00"	0.0064491	0.0064657	0.0293233	0.0658048	0.0668943	0.1036463	0.1365277	0.2210523	0.3531984
"2025-04-23 09:00:00"	0.0048527	0.0088825	0.0278654	0.0669393	0.0665546	0.1052386	0.1404357	0.2237346	0.346242
"2025-04-23 09:15:00"	0.0059478	0.0086615	0.0299332	0.0646341	0.0669747	0.1022956	0.1415709	0.2228488	0.3528687
"2025-04-23 09:30:00"	0.0080267	0.0077613	0.0295989	0.066836	0.0655366	0.1047493	0.1358638	0.2236592	0.3482332
"2025-04-23 09:45:00"	0.0061671	0.0068303	0.0278933	0.066623	0.0672441	0.1022271	0.1339961	0.2222746	0.3573484
"2025-04-23 10:00:00"	0.0066645	0.0068037	0.0301888	0.0656507	0.0646686	0.1033429	0.1374991	0.2258717	0.3523165
"2025-04-23 10:15:00"	0.0057228	0.0084804	0.0254908	0.0653246	0.0662504	0.1044338	0.1337619	0.2200192	0.3463066
"2025-04-23 10:30:00"	0.0039366	0.0082887	0.028557	0.0641176	0.0656445	0.1031828	0.1404901	0.223474	0.3494432
"2025-04-23 10:45:00"	0.0074233	0.0099944	0.02995	0.0664158	0.0661108	0.1032937	0.1402793	0.2217562	0.3490716
"2025-04-23 11:00:00"	0.0070658	0.0070854	0.0273224	0.0644991	0.0652516	0.103549	0.1392251	0.2246646	0.3543217
"2025-04-23 11:15:00"	0.005353	0.0103406	0.0294281	0.0634854	0.0679878	0.1041299	0.1388627	0.2229119	0.3501628
