"TIMESTAMP"	"Temp_5cm"	"Temp_10cm"	"Temp_20cm"	"Temp_30cm"	"Temp_40cm"	"Temp_50cm"	"Temp_60cm"	"Temp_75cm"	"Temp_100cm"
"2025-04-23 04:15:00"	16.54809	18.66671	21.67767	23.17724	23.93655	24.30709	24.46267	24.61895	24.90216
"2025-04-23 04:30:00"	16.34725	18.48135	21.62014	23.11721	23.90585	24.30709	24.46267	24.58767	24.90216
"2025-04-23 04:45:00"	16.19726	18.32318	21.53399	23.08721	23.87518	24.27606	24.46267	24.55636	24.90216
"2025-04-23 05:00:00"	16.04779	18.21804	21.44808	23.02734	23.84454	24.27606	24.43151	24.61895	24.87057
"2025-04-23 05:15:00"	15.94845	18.1394	21.36236	22.96759	23.81393	24.24505	24.43151	24.58767	24.87057
"2025-04-23 05:30:00"	15.89886	18.08709	21.30532	22.90792	23.78335	24.24505	24.40036	24.58767	24.87057
"2025-04-23 05:45:00"	15.75048	17.98257	21.19155	22.84835	23.75277	24.21405	24.40036	24.58767	24.87057
"2025-04-23 06:00:00"	15.67648	17.87841	21.16317	22.78887	23.72222	24.1831	24.40036	24.55636	24.90216
"2025-04-23 06:15:00"	15.60263	17.80044	21.07809	22.75918	23.69177	24.1831	24.40036	24.58767	24.90216
"2025-04-23 06:30:00"	15.47979	17.72262	20.96502	22.69985	23.66125	24.12133	24.36923	24.55636	24.90216
"2025-04-23 06:45:00"	15.45526	17.64495	20.90863	22.64065	23.6004	24.12133	24.40036	24.58767	24.87057
"2025-04-23 07:00:00"	15.52886	17.67083	20.85229	22.58157	23.6004	24.09042	24.36923	24.58767	24.90216
"2025-04-23 07:15:00"	15.75048	17.69671	20.79605	22.52255	23.53964	24.09042	24.33816	24.58767	24.90216
"2025-04-23 07:30:00"	16.09756	17.85241	20.73989	22.49304	23.5093	24.05963	24.33816	24.55636	24.87057
"2025-04-23 07:45:00"	16.54809	18.06094	20.71188	22.43417	23.47894	24.0288	24.30709	24.55636	24.90216
"2025-04-23 08:00:00"	17.1311	18.34945	20.68386	22.37539	23.41842	23.99801	24.30709	24.55636	24.87057
"2025-04-23 08:15:00"	17.74853	18.71984	20.68386	22.31674	23.38818	23.96725	24.30709	24.55636	24.90216
"2025-04-23 08:30:00"	18.34945	19.04016	20.68386	22.28741	23.35797	23.93655	24.24505	24.55636	24.87057
"2025-04-23 08:45:00"	19.17443	19.58007	20.73989	22.25817	23.32778	23.93655	24.24505	24.52511	24.90216
"2025-04-23 09:00:00"	20.40478	20.12786	20.79605	22.22888	23.2976	23.90585	24.24505	24.52511	24.87057
"2025-04-23 09:15:00"	21.21997	20.48828	20.88043	22.1997	23.26748	23.87518	24.21405	24.52511	24.87057
"2025-04-23 09:30:00"	21.90875	20.82418	20.96502	22.1997	23.23739	23.84454	24.21405	24.52511	24.90216
"2025-04-23 09:45:00"	22.46359	21.10644	21.04983	22.1705	23.2073	23.84454	24.21405	24.49386	24.87057
"2025-04-23 10:00:00"	24.0288	22.25817	21.13482	22.1705	23.17724	23.81393	24.1831	24.49386	24.90216
